business_id,business_name,categories,business_stars,business_review_count,avg_review_stars,review_count_in_data,divergence_score,stars_norm,log_rc_norm,quadrant,date_first,date_last
-esrlwUKa3cQWouOr5y9Rw,Staples,"IT Services & Computer Repair, Printing Services, Mobile Phone Repair, Office Equipment, Computers, Shopping, Local Services, Shipping Centers",3.5,37,3.3823529411764706,34,0.4380941637406764,0.625,0.1869058362593236,High Q / Low Pop (Oportunidad),2010-12-11 14:13:31,2021-12-17 14:35:05
-f9-YAj51rq1CUscVRwXEQ,Mimada Beauty Bazaar,"Beauty & Spas, Waxing, Hair Removal, Makeup Artists, Hair Salons, Day Spas, Skin Care, Nail Salons",4.0,28,4.0476190476190474,21,0.6069214719189461,0.75,0.14307852808105392,High Q / Low Pop (Oportunidad),2012-03-07 21:50:38,2016-09-27 19:49:13
-fjIX9bvBKwXjQWfdgiWpQ,Real Food Eatery,"Breakfast & Brunch, Salad, Restaurants, American (Traditional), American (New)",4.0,45,4.282051282051282,39,0.5321147470936622,0.75,0.2178852529063377,High Q / Low Pop (Oportunidad),2018-11-03 20:29:17,2021-01-11 03:30:42
-fs09akgCKv5rTTy7iUHUg,ICI Macarons & Cafe,"Desserts, Bakeries, Food, Coffee & Tea, Specialty Food, Macarons",5.0,276,4.791164658634538,249,0.4909962963101496,1.0,0.5090037036898504,High Q / High Pop,2015-10-11 17:47:47,2022-01-19 03:08:56
-g1TzOsvh__DXii1R7K00A,Bikram Yoga Manayunk,"Yoga, Active Life, Fitness & Instruction",4.0,13,4.5,12,0.7250046205604913,0.75,0.024995379439508726,High Q / Low Pop (Oportunidad),2013-02-04 17:01:33,2018-01-05 01:20:25
-hsR1sWeD9Vw_nh5Qym2fg,Trolley Car Cafe,"American (Traditional), Restaurants, Food, Breakfast & Brunch",3.5,261,3.55,220,0.12502361828978675,0.625,0.49997638171021325,High Q / Low Pop (Oportunidad),2010-07-08 22:28:28,2021-05-29 01:49:05
-jdKfTfO0RiZxagql-Tcfg,Desumma & Wexler Fine Jewelry Inc,"Bridal, Jewelry, Watches, Shopping",5.0,28,4.826086956521739,23,0.8569214719189461,1.0,0.14307852808105392,High Q / Low Pop (Oportunidad),2013-04-03 16:06:34,2021-01-14 23:51:03
-jjdFyiXbyldHOmpAXg-1Q,Living Water Massage,"Massage, Beauty & Spas",5.0,39,4.96969696969697,33,0.8047770070641312,1.0,0.19522299293586873,High Q / Low Pop (Oportunidad),2012-01-29 02:55:06,2019-10-03 17:30:27
-k1iNvlyQZkZ14Hcqzlk4Q,The Pharmacy,"Shopping, Coffee & Tea, Food, Restaurants, Art Galleries, Cafes, Arts & Entertainment, Breakfast & Brunch",2.5,24,2.55,20,0.25598762815323783,0.375,0.11901237184676218,Low Q / Low Pop,2014-02-06 18:30:18,2020-02-05 12:20:34
-k8xRvR5UUSjOaefkVgzLA,Mattress Firm Manayunk,"Furniture Stores, Home & Garden, Shades & Blinds, Shopping, Mattresses, Home Decor, Home Services",4.5,21,4.230769230769231,13,0.7767156822202186,0.875,0.0982843177797814,High Q / Low Pop (Oportunidad),2010-08-30 14:41:16,2017-11-14 18:23:35
-kTsfH9tz1EOyVrsV_oR8g,Kamelot Auctions,"Fashion, Furniture Stores, Antiques, Shopping, Used, Vintage & Consignment, Art Galleries, Auction Houses, Arts & Entertainment, Home & Garden",2.0,19,1.8461538461538463,13,0.16717013309469117,0.25,0.08282986690530883,Low Q / Low Pop,2013-03-01 02:58:15,2019-04-16 22:13:39
-kX4WpZWN_6Xp2mVsYoKVg,Sweat Fitness,"Fitness & Instruction, Trainers, Gyms, Active Life",2.5,86,2.8208955223880596,67,0.05378258182168183,0.375,0.32121741817831817,Low Q / Low Pop,2007-02-06 20:18:04,2020-09-26 05:20:06
-kYESienondGaj9TFadkUg,Ethio Cafe & Carry Out,"Restaurants, African, Ethiopian, Breakfast & Brunch",4.0,112,3.950980392156863,102,0.3863839084846807,0.75,0.3636160915153193,High Q / Low Pop (Oportunidad),2009-03-09 04:04:00,2018-12-29 12:53:27
-l2U6S5kBlwHcXRr2pCPNg,Salon Ricochet,"Beauty & Spas, Hair Salons",5.0,26,4.777777777777778,18,0.8685084718665912,1.0,0.13149152813340878,High Q / Low Pop (Oportunidad),2015-06-12 01:49:39,2021-06-02 18:57:56
-lOZM47MomBU4JYkzvN4Ww,Pennsylvania Driving School,"Education, Registration Services, Driving Schools, Specialty Schools, Automotive, Local Services",4.5,33,4.608695652173913,23,0.7061292898659444,0.875,0.16887071013405566,High Q / Low Pop (Oportunidad),2009-06-20 19:45:52,2020-12-17 23:29:42
-lT5o2BF6ZvSsh8PvpVOgQ,Goldie,"Salad, Fast Food, Restaurants, Vegan",4.0,53,4.122448979591836,49,0.5061153458360313,0.75,0.24388465416396868,High Q / Low Pop (Oportunidad),2017-11-18 20:01:52,2021-11-28 19:11:13
-lVEVi3vtQ8_L9kKT0bBwQ,Le Chéri,"Restaurants, French",4.0,128,4.228070175438597,114,0.3649113936107018,0.75,0.3850886063892982,High Q / Low Pop (Oportunidad),2013-11-20 13:02:22,2018-05-18 16:49:48
-m4JBdAxvzOlGFZMjSQMMA,Headhunters Hair Design,"Hair Salons, Eyebrow Services, Eyelash Service, Makeup Artists, Hair Removal, Beauty & Spas",5.0,26,4.7368421052631575,19,0.8685084718665912,1.0,0.13149152813340878,High Q / Low Pop (Oportunidad),2010-11-20 13:37:56,2021-07-26 13:47:32
-mIlmp5l4hKlp1tvHRdvTg,Sonny's Famous Steaks,"Cheesesteaks, Comfort Food, Restaurants, Delis, Burgers, American (Traditional), Sandwiches, Local Flavor",4.0,1697,3.9890251775338927,1549,-0.05301047433188233,0.75,0.8030104743318823,High Q / High Pop,2006-09-18 21:33:14,2022-01-19 03:13:20
-mVpEeb0zGMv81_IWoXT5g,Pep Boys,"Oil Change Stations, Auto Parts & Supplies, Auto Repair, Automotive, Tires",1.5,101,1.6129032258064515,62,-0.22200960023131983,0.125,0.3470096002313198,Low Q / Low Pop,2007-04-04 21:48:36,2021-12-18 20:45:34
-nIXhxPvxST6bTuj9jo1UQ,DaMò Pasta Lab,"Italian, Pasta Shops, Restaurants, Food, Specialty Food",4.5,177,4.226950354609929,141,0.43770409248090786,0.875,0.43729590751909214,High Q / Low Pop (Oportunidad),2019-05-28 23:34:40,2022-01-14 21:51:55
-n_beuzQuajaezPD2PyQvA,China Star,"Restaurants, Chinese",3.5,15,3.4444444444444446,9,0.5783526380361446,0.625,0.04664736196385548,High Q / Low Pop (Oportunidad),2015-04-06 03:37:41,2019-11-26 01:09:51
-qAsm0KkOERjvIMUynPTtA,Blokes Barbershop & Gentleman's Emporium,"Men's Hair Salons, Beauty & Spas, Shopping, Barbers, Hair Salons",4.5,60,4.852941176470588,34,0.6113510331235313,0.875,0.26364896687646866,High Q / Low Pop (Oportunidad),2015-10-13 00:03:10,2021-04-22 22:49:43
-qBwKdTHaYClas69Y5biWQ,Mr deer the camp,"Bubble Tea, Food",4.0,78,3.8923076923076922,65,0.4444235180594978,0.75,0.3055764819405022,High Q / Low Pop (Oportunidad),2019-06-10 01:18:51,2022-01-02 02:27:22
-qIAPgwbbiIWk7gOkqXgOA,Walkies,"Pets, Dog Walkers, Pet Services, Pet Sitting",5.0,27,4.8,20,0.8626114945299314,1.0,0.13738850547006862,High Q / Low Pop (Oportunidad),2011-04-27 01:00:13,2021-09-09 13:07:40
-qWhas31o61V6vC6yo6NWw,Arch Gourmet,"Convenience Stores, Event Planning & Services, Caterers, Food, Restaurants, Delis, Grocery",3.5,36,3.71875,32,0.4424183934849252,0.625,0.18258160651507485,High Q / Low Pop (Oportunidad),2009-05-28 22:57:25,2020-05-13 01:16:08
-qXlrp191oly3g2hMvdZZw,R & R Mechanical Services,"Contractors, Home Services, Local Services, Air Duct Cleaning, Appliances & Repair, Electricians, Heating & Air Conditioning/HVAC, Plumbing",4.5,37,4.3076923076923075,26,0.6880941637406763,0.875,0.1869058362593236,High Q / Low Pop (Oportunidad),2008-06-24 15:28:56,2022-01-18 15:05:35
-qZ3GVQpEa02BXg1ehzaMQ,Cloud Factory Hookah Lounge,"Hookah Bars, Nightlife, Cafes, Bars, Restaurants",2.0,15,2.625,8,0.2033526380361445,0.25,0.04664736196385548,Low Q / Low Pop,2019-01-18 14:45:45,2021-03-02 05:14:32
-qpFT-RgBE2QXVcSjq57lQ,Spanish Island Restaurant,"Restaurants, Spanish",3.0,68,2.911111111111111,45,0.2163689830269579,0.5,0.2836310169730421,High Q / Low Pop (Oportunidad),2011-03-16 18:55:37,2022-01-18 01:10:38
-qr5uBcrMsISGTjAzGKJ_g,DollFace Studio,"Event Planning & Services, Photographers, Session Photography, Event Photography, Boudoir Photography, Professional Services",4.5,21,4.857142857142857,14,0.7767156822202186,0.875,0.0982843177797814,High Q / Low Pop (Oportunidad),2010-10-07 15:13:36,2019-09-24 01:24:28
-rBLDkfHNXV8LzofwLcjHw,Tony Luke's,"Fast Food, Sandwiches, Hot Dogs, Restaurants",2.5,20,2.090909090909091,11,0.28425885649378685,0.375,0.09074114350621315,Low Q / Low Pop,2015-10-17 16:50:35,2017-04-10 01:37:15
-rDhWLQJ28L2ttkaftdZNQ,Martabak Ok,"Restaurants, Bakeries, Food, Comfort Food, Asian Fusion, Pizza, Specialty Food, Indonesian, Desserts",4.5,75,4.453125,64,0.5757010377101165,0.875,0.2992989622898835,High Q / Low Pop (Oportunidad),2018-08-25 00:06:44,2021-08-18 19:49:29
-rVeTFLcXZkE7HlaNXwFxA,The Home Hero,"Contractors, Damage Restoration, Handyman, Drywall Installation & Repair, Home Services",4.5,85,4.377049180327869,61,0.5556571576774062,0.875,0.3193428423225938,High Q / Low Pop (Oportunidad),2012-02-03 00:28:13,2021-05-23 17:15:02
-rme923YftBvVWv9omz8Ng,The Boudoir By Cheyenne Gil,"Event Planning & Services, Professional Services, Photographers, Session Photography, Boudoir Photography",5.0,26,5.0,13,0.8685084718665912,1.0,0.13149152813340878,High Q / Low Pop (Oportunidad),2015-02-16 17:39:01,2018-12-18 00:15:22
-s4YiQuUM21pScGCrzW2KQ,The Weave Bar,"Makeup Artists, Shopping, Hair Extensions, Hair Salons, Beauty & Spas, Cosmetics & Beauty Supply",2.0,18,2.066666666666667,15,0.1754872897712363,0.25,0.0745127102287637,Low Q / Low Pop,2015-07-08 18:12:58,2021-02-16 08:50:51
-sTrihdzACrsOSu1FYdfxQ,The Rooster,"Restaurants, Cocktail Bars, Bars, Comfort Food, Breakfast & Brunch, Nightlife, Southern, Sandwiches, Soup",4.5,266,4.232283464566929,254,0.3719583284142034,0.875,0.5030416715857966,High Q / High Pop,2017-01-21 15:55:26,2020-06-12 23:39:18
-sgYO5GUfGSkKneroisqjQ,Check Maid Cleaning Services,"Home Cleaning, Home Services",3.5,112,3.464788732394366,71,0.2613839084846807,0.625,0.3636160915153193,High Q / Low Pop (Oportunidad),2013-01-22 00:09:54,2016-09-24 18:12:20
-t5dx3X0O63jCUuFEd-FcA,The Palm Philadelphia,"Italian, Restaurants, American (New), Steakhouses, Seafood",3.5,205,3.6310160427807485,187,0.16401531967271554,0.625,0.46098468032728446,High Q / Low Pop (Oportunidad),2007-12-03 22:59:28,2020-10-29 21:13:31
-tQ0lqgfY8i5avBVyUMYWw,Chatime,"Bubble Tea, Food, Coffee & Tea, Juice Bars & Smoothies",4.0,57,4.111111111111111,45,0.49452834588838623,0.75,0.25547165411161377,High Q / Low Pop (Oportunidad),2016-06-23 00:34:53,2017-03-23 16:14:55
-trR0p3U6i4MEzj0MwpQ6A,Rosa Photo & Fingerprinting,"Photographers, Translation Services, Notaries, Professional Services, Event Planning & Services, Fingerprinting, Local Services",4.0,39,4.071428571428571,28,0.5547770070641312,0.75,0.19522299293586873,High Q / Low Pop (Oportunidad),2012-01-07 20:53:56,2021-12-27 18:43:02
-v1Ia8G_G00SuygAm6koUg,Wawa,"Restaurants, Convenience Stores, Food, Coffee & Tea, Sandwiches",3.5,52,3.6956521739130435,46,0.3841462566156405,0.625,0.2408537433843595,High Q / Low Pop (Oportunidad),2008-05-15 17:57:56,2021-11-01 22:24:47
-v22Vz1chVp8VL4pnSj5RA,Supreme Siding & Remodeling,"Home Services, Contractors, Handyman",3.0,11,4.0,5,0.5,0.5,0.0,High Q / Low Pop (Oportunidad),2015-02-07 12:52:33,2016-07-09 01:25:16
-v8dtO9BZmKidXLMohiQhQ,Urban Saloon,"Bars, Nightlife, Restaurants, Barbeque, Whiskey Bars, American (New), Sports Bars",3.0,320,3.1972318339100347,289,-0.03290829657232308,0.5,0.5329082965723231,High Q / High Pop,2007-11-25 21:01:12,2021-12-24 15:58:41
-w3QfCAsyxnZxOWhOMAC6Q,Wissahickon Creek Veterinary Hospital,"Pets, Veterinarians",4.0,75,4.018867924528302,53,0.4507010377101165,0.75,0.2992989622898835,High Q / Low Pop (Oportunidad),2010-12-03 15:09:12,2021-07-13 19:17:24
-wtiB82sm2qhoJ64plIJZw,Moskowitz Dental Associates,"General Dentistry, Dentists, Oral Surgeons, Cosmetic Dentists, Health & Medical",5.0,12,4.75,8,0.9870211545488627,1.0,0.012978845451137224,High Q / Low Pop (Oportunidad),2008-09-07 01:59:31,2022-01-08 17:12:41
-wwhD6SwDOJZlbZkHlIchQ,Hummusology,"Mediterranean, Restaurants, Middle Eastern, Vegan, Vegetarian",4.5,179,4.269736842105263,152,0.4358923529001626,0.875,0.4391076470998374,High Q / Low Pop (Oportunidad),2016-11-26 22:42:51,2018-12-04 21:30:04
-xMyD5JSvirlYKBcwbLsEw,"Kathleen E Patrick, MD","Doctors, Obstetricians & Gynecologists, Health & Medical",2.5,13,2.5454545454545454,11,0.35000462056049125,0.375,0.024995379439508726,Low Q / Low Pop,2011-01-27 18:28:56,2014-06-02 13:27:19
-xV7ESuXJglzA_kdd8a7Mw,Sweat Fitness,"Fitness & Instruction, Active Life, Gyms",2.5,87,2.6951219512195124,82,0.05192943015909879,0.375,0.3230705698409012,Low Q / Low Pop,2008-01-27 03:42:49,2016-11-11 23:13:36
-xov4QrIEkyNrSArhjmjZQ,Angelo's Pizza,"Restaurants, Italian, Pizza",3.5,33,3.6451612903225805,31,0.45612928986594437,0.625,0.16887071013405566,High Q / Low Pop (Oportunidad),2011-09-10 17:19:01,2021-06-25 03:26:21
0-7N3z_cb3Z1xMGDrbez6w,Le Virtu,"Italian, Restaurants",4.0,389,3.9277777777777776,360,0.1855203814184655,0.75,0.5644796185815345,High Q / High Pop,2008-02-19 20:55:40,2021-12-14 06:41:18
0-JRAY0LpBazDuA9761U5w,Pizzeria Vetri,"Salad, Italian, Pizza, Restaurants, Cafes",4.0,313,4.010714285714286,280,0.2206667869525104,0.75,0.5293332130474896,High Q / High Pop,2015-06-02 21:26:57,2022-01-07 23:30:05
0-PClaUWGphUvuTH8wQ51w,Bloomsday Cafe,"Restaurants, Coffee & Tea, Food, Breakfast & Brunch, Bars, Wine Bars, Nightlife",4.5,73,4.451612903225806,62,0.5800252674543651,0.875,0.29497473254563483,High Q / Low Pop (Oportunidad),2019-05-30 16:42:08,2022-01-16 18:13:57
0-tNITJZLzSARsR_rtkgvw,Mavis Discount Tire,"Auto Repair, Tires, Oil Change Stations, Automotive",3.5,31,3.391304347826087,23,0.4659595120055846,0.625,0.1590404879944154,High Q / Low Pop (Oportunidad),2013-06-14 13:45:00,2021-10-19 13:37:59
006GkdbyGrW9rs8jBSjokQ,Coleman and Turner Dental Associates,"Dentists, Health & Medical, General Dentistry",4.0,13,4.5,12,0.7250046205604913,0.75,0.024995379439508726,High Q / Low Pop (Oportunidad),2008-10-07 18:55:02,2018-11-06 22:05:50
00AGVWzkxNLGb-7ZrwAOIA,Ever Green,"Restaurants, Chinese",3.0,70,3.2222222222222223,63,0.2117358390998217,0.5,0.2882641609001783,High Q / Low Pop (Oportunidad),2010-03-15 16:53:20,2018-11-10 04:56:22
00Vn4VUTWl71_cFPziRQNQ,Crab & Claw,"Seafood Markets, Specialty Food, Food",3.0,65,2.4838709677419355,31,0.2235767921229544,0.5,0.2764232078770456,High Q / Low Pop (Oportunidad),2013-03-15 01:14:28,2021-11-26 17:02:33
00rIcvqmfci_oJWkOqPqmg,T & F Farmers Pride,"Specialty Food, Delis, Sandwiches, Fruits & Veggies, International Grocery, Grocery, Food, Restaurants, Farmers Market",4.5,92,4.481481481481482,81,0.5429686417676729,0.875,0.3320313582323271,High Q / Low Pop (Oportunidad),2009-12-23 20:46:59,2022-01-19 18:44:37
00vHxQtHAIf7FnjGZuepfg,CSz Philadelphia - Home of ComedySportz,"Comedy Clubs, Performing Arts, Arts & Entertainment, Nightlife",4.5,54,4.51063829787234,47,0.6281400512482054,0.875,0.24685994875179465,High Q / Low Pop (Oportunidad),2008-07-19 00:40:04,2019-09-22 04:53:56
014TTYpoCTRxQ4rljxMmbQ,The Dell Music Center,"Nightlife, Music Venues, Arts & Entertainment",3.0,19,3.0,19,0.4171701330946912,0.5,0.08282986690530883,High Q / Low Pop (Oportunidad),2013-08-13 03:18:13,2019-07-19 04:28:52
018ixB-WinNmflwX2UvS1g,Pine St Deli,"Sandwiches, Delis, Restaurants",4.0,16,3.7857142857142856,14,0.6935224158965042,0.75,0.05647758410349576,High Q / Low Pop (Oportunidad),2009-10-30 17:49:59,2016-10-15 00:27:56
01YFYYmevGER3VJ1xFtUcA,Nom Nom Ramen,"Ramen, Japanese, Restaurants",2.5,45,2.6744186046511627,43,0.1571147470936623,0.375,0.2178852529063377,Low Q / Low Pop,2014-08-29 13:07:14,2017-02-24 01:03:45
01Ym9dytHULJdqich0_YIg,Guaranteed Rate,"Home Services, Real Estate, Mortgage Lenders, Financial Services, Mortgage Brokers",2.5,11,2.0,8,0.375,0.375,0.0,Low Q / Low Pop,2018-11-02 12:01:12,2021-08-12 15:35:55
01mP5a06zQpaYOakfaVBOQ,Philly's Platinum Grille,"Restaurants, Soul Food, American (New), Nightlife, Bars",2.5,61,2.65,40,0.1087144058343773,0.375,0.2662855941656227,Low Q / Low Pop,2007-07-07 08:05:38,2019-06-12 17:09:24
02RvIa2kWpChi9zNSuwTHA,"Bucks Fencing, Decking & Powerwashing","Decks & Railing, Contractors, Home Services, Fences & Gates, Pressure Washers",3.0,17,3.0625,16,0.43425423593329565,0.5,0.06574576406670435,High Q / Low Pop (Oportunidad),2016-06-18 16:29:21,2021-11-15 00:47:46
02nUjwVmJGTgGyiIi-hklg,El Café,"Breakfast & Brunch, Restaurants, Mexican, Coffee & Tea, Food",4.5,11,4.375,8,0.875,0.875,0.0,High Q / Low Pop (Oportunidad),2019-09-27 13:47:04,2019-12-19 12:38:27
02nb6CI8w-2EoSEkQdk2Wg,Philadelphia Java Company,"Bagels, Restaurants, Cafes, Food, Coffee & Tea",4.0,101,4.1647058823529415,85,0.4029903997686802,0.75,0.3470096002313198,High Q / Low Pop (Oportunidad),2008-06-19 21:42:08,2021-03-05 17:33:05
02qFLwwFi8T804rHcYh7Zw,Higher Grounds,"Food, Coffee & Tea",4.0,159,3.9310344827586206,145,0.32999075500301156,0.75,0.42000924499698844,High Q / Low Pop (Oportunidad),2007-08-04 22:46:48,2021-12-11 20:17:04
0346ZLBXCnsGief7r2kmQQ,Salon Tenshi,"Beauty & Spas, Nail Salons, Hair Salons",4.0,17,4.083333333333333,12,0.6842542359332957,0.75,0.06574576406670435,High Q / Low Pop (Oportunidad),2010-09-25 01:50:22,2018-11-16 16:45:49
03Z0iTZ29-Mh02OXE7sPBQ,Taco Bell,"Mexican, Tacos, Breakfast & Brunch, Fast Food, Restaurants",2.5,12,1.75,4,0.3620211545488628,0.375,0.012978845451137224,Low Q / Low Pop,2019-05-08 17:15:47,2021-05-13 17:56:49
03cvVjbkCOtiIt51M-MLFg,Prime Halal Meat,"Restaurants, Specialty Food, Meat Shops, Food, Halal, Grocery",4.5,65,4.310344827586207,58,0.5985767921229543,0.875,0.2764232078770456,High Q / Low Pop (Oportunidad),2008-01-22 17:19:19,2021-10-06 20:38:19
03jQGGJ2ch0uHTtW-UUUqg,Famous 4th Street Delicatessen,"Bakeries, Breakfast & Brunch, Delis, Restaurants, Food, Sandwiches, Desserts",4.0,620,4.102389078498294,586,0.11009120283242935,0.75,0.6399087971675707,High Q / High Pop,2006-01-21 07:15:43,2022-01-05 18:16:08
03qRiWY2GZ8AJChPv41wCQ,Lucky Chinese Cookie Factory,"Specialty Food, Food, Local Flavor",4.0,14,4.0,14,0.7138174950585466,0.75,0.03618250494145335,High Q / Low Pop (Oportunidad),2010-07-15 18:12:27,2016-09-29 15:43:26
04UD14gamNjLY0IDYVhHJg,Dmitri's,"Mediterranean, Restaurants, Seafood, Greek",4.0,273,4.00390625,256,0.2427620016586841,0.75,0.5072379983413159,High Q / High Pop,2006-12-18 23:20:04,2019-11-10 23:11:10
04o5yH6y_49RkLuEaiW5mg,Debreaux's,"Restaurants, Seafood, Soul Food",3.0,50,3.0,35,0.26538352579923996,0.5,0.23461647420076,High Q / Low Pop (Oportunidad),2009-02-16 09:37:29,2021-02-17 15:03:57
04srD0j0OwEA_VcVfM76lw,Vip Perfect Nails,"Beauty & Spas, Nail Salons",3.5,11,3.25,8,0.625,0.625,0.0,High Q / Low Pop (Oportunidad),2015-10-07 14:48:23,2021-08-26 16:47:07
04vmwMgr5bmT8tGokHrLEg,The Wander Inn,"Restaurants, Bars, Gastropubs, Cocktail Bars, Pubs, Nightlife",4.5,22,4.5,16,0.7695078731242222,0.875,0.1054921268757778,High Q / Low Pop (Oportunidad),2018-06-02 12:36:23,2019-11-07 17:58:03
05J_7mQg7dPuaSB_BBYEOQ,Gin & Pop,"American (Traditional), Nightlife, Restaurants, Bars",4.5,48,4.548387096774194,31,0.6468703510237183,0.875,0.22812964897628177,High Q / Low Pop (Oportunidad),2017-10-06 22:47:49,2018-11-03 02:25:12
05Qh_SDHZEoyw_USlnqeHQ,Floradelphia,"Shopping, Florists, Flowers & Gifts",5.0,13,5.0,4,0.9750046205604913,1.0,0.024995379439508726,High Q / Low Pop (Oportunidad),2015-11-09 19:05:23,2016-10-23 22:00:16
05ev984NYfimRN0UiFrxaA,Osteria,"Nightlife, Restaurants, Italian, Bars, Wine Bars",4.0,877,3.988721804511278,798,0.05393648700198117,0.75,0.6960635129980188,High Q / High Pop,2007-02-28 21:16:35,2022-01-19 04:49:28
064WcuNRDGE_HDDt4BASpQ,Summit Park,"Active Life, Bars, Fitness & Instruction, Real Estate, Nightlife, Apartments, Home Services",2.5,33,2.526315789473684,19,0.20612928986594434,0.375,0.16887071013405566,Low Q / Low Pop,2009-11-23 17:02:00,2021-02-09 13:44:32
06z3o3yL4ditpwjINSA39Q,Metro Home and Hardware,"Shopping, Hardware Stores, Home & Garden",4.5,15,4.214285714285714,14,0.8283526380361446,0.875,0.04664736196385548,High Q / Low Pop (Oportunidad),2009-03-24 23:45:17,2013-05-08 17:29:55
082Z772_Ig8SXp9DibYCAA,La Casa Bella,"Pizza, Restaurants, Italian",3.0,35,3.037037037037037,27,0.32186110990273575,0.5,0.17813889009726425,High Q / Low Pop (Oportunidad),2013-08-14 17:47:11,2020-01-29 16:52:10
08fkgKXeLTFmE35fCydRpA,juju spa,"Day Spas, Beauty & Spas",4.5,49,4.372549019607843,51,0.6435945021226779,0.875,0.2314054978773221,High Q / Low Pop (Oportunidad),2008-01-03 15:07:45,2013-09-05 02:21:39
09yzPKqhvm_kJo6S5vsS3w,John Yi Fish Market,"Seafood Markets, Specialty Food, Food",4.0,36,4.448275862068965,29,0.5674183934849252,0.75,0.18258160651507485,High Q / Low Pop (Oportunidad),2008-09-22 19:59:20,2020-10-16 18:27:57
0AS0Ru_5pg_4FgvFBWXOYw,Neat Receipts,"IT Services & Computer Repair, Local Services",1.0,17,1.0,16,-0.06574576406670435,0.0,0.06574576406670435,Low Q / Low Pop,2010-02-25 21:54:14,2021-12-10 22:54:49
0Ae7F98kmeA01VJCIdD8vw,Suppa,"American (New), Restaurants",4.5,94,4.276315789473684,76,0.5395185327686631,0.875,0.33548146723133687,High Q / Low Pop (Oportunidad),2013-12-01 02:23:37,2016-02-07 13:56:26
0CEUpFtaKhxbmrbSdP9MUQ,Acadia,"Restaurants, Cajun/Creole, Southern, Nightlife, Cocktail Bars, Breakfast & Brunch, Seafood, Bars",4.0,79,3.7758620689655173,58,0.44238388103357146,0.75,0.30761611896642854,High Q / Low Pop (Oportunidad),2018-02-14 17:20:34,2019-07-24 16:06:58
0CMLdEd7i9iqg7LyQxd43w,Rittenhouse Skincare,"Skin Care, Hair Removal, Day Spas, Eyelash Service, Beauty & Spas, Waxing",4.5,30,4.730769230769231,26,0.7211075318649371,0.875,0.1538924681350628,High Q / Low Pop (Oportunidad),2013-03-26 21:29:44,2017-09-19 15:22:57
0CSiz9Q_xuZ9YNq8KLRcSg,Angela's Pizza,"Restaurants, Pizza",4.0,22,3.7333333333333334,15,0.6445078731242222,0.75,0.1054921268757778,High Q / Low Pop (Oportunidad),2010-09-16 15:12:22,2021-06-10 16:37:29
0De2juaQqHNUYs-vNEj9RA,CYM Island Kitchen,"Spanish, Caribbean, Restaurants, Latin American",3.5,15,3.2,10,0.5783526380361446,0.625,0.04664736196385548,High Q / Low Pop (Oportunidad),2014-10-23 21:00:35,2020-04-25 04:55:21
0Dw5cikYionDC-RKLxY2Aw,Dennis' Auto Repair,"Automotive, Auto Repair",4.5,23,4.75,12,0.76260687396944,0.875,0.1123931260305599,High Q / Low Pop (Oportunidad),2010-02-23 14:30:28,2019-10-03 01:44:39
0E-dYP3hTrtgFDGRyBbOwA,Laughlin,"Lawyers, Professional Services, Local Services, Notaries, Insurance, Financial Services",4.5,40,4.84375,32,0.6757731244880649,0.875,0.19922687551193502,High Q / Low Pop (Oportunidad),2011-10-22 03:23:33,2021-11-02 16:28:11
